replicate,task,model
476,livecodebench,Qwen3-8B
476,finqa,Fin-R1
476,math500,DeepSeek-R1-0528-Qwen3-8B
477,bbh,NVIDIA-Nemotron-Nano-9B-v2
477,medqa,Llama-3.1-8B-Instruct
477,korbench,Qwen2.5-Coder-7B-Instruct
477,meld,gemma-2-9b-it
477,livecodebench,Qwen3-8B
477,finqa,Fin-R1
477,mmlupro,Llama-3.1-8B-UltraMedical
477,math500,DeepSeek-R1-0528-Qwen3-8B
478,meld,Qwen2.5-Coder-7B-Instruct
478,bbh,NVIDIA-Nemotron-Nano-9B-v2
478,medqa,Llama-3.1-8B-UltraMedical
478,mmlupro,gemma-2-9b-it
478,korbench,Llama-3.1-8B-Instruct
478,livecodebench,Qwen3-8B
478,finqa,Fin-R1
478,math500,DeepSeek-R1-0528-Qwen3-8B
479,meld,Qwen2.5-Coder-7B-Instruct
479,medqa,Llama-3.1-8B-Instruct
479,mmlupro,gemma-2-9b-it
479,bbh,DeepSeek-R1-0528-Qwen3-8B
479,korbench,Llama-3.1-8B-UltraMedical
479,livecodebench,Qwen3-8B
479,math500,NVIDIA-Nemotron-Nano-9B-v2
479,finqa,Fin-R1
480,mmlupro,Llama-3.1-8B-Instruct
480,bbh,NVIDIA-Nemotron-Nano-9B-v2
480,medqa,Llama-3.1-8B-UltraMedical
480,korbench,Qwen2.5-Coder-7B-Instruct
480,meld,gemma-2-9b-it
480,livecodebench,Qwen3-8B
480,finqa,Fin-R1
480,math500,DeepSeek-R1-0528-Qwen3-8B
481,meld,Qwen2.5-Coder-7B-Instruct
481,medqa,Llama-3.1-8B-Instruct
481,mmlupro,gemma-2-9b-it
481,bbh,DeepSeek-R1-0528-Qwen3-8B
481,korbench,Llama-3.1-8B-UltraMedical
481,livecodebench,Qwen3-8B
481,math500,NVIDIA-Nemotron-Nano-9B-v2
481,finqa,Fin-R1
482,mmlupro,Llama-3.1-8B-Instruct
482,bbh,NVIDIA-Nemotron-Nano-9B-v2
482,medqa,Llama-3.1-8B-UltraMedical
482,korbench,Qwen2.5-Coder-7B-Instruct
482,meld,gemma-2-9b-it
482,livecodebench,Qwen3-8B
482,finqa,Fin-R1
482,math500,DeepSeek-R1-0528-Qwen3-8B
483,meld,Qwen2.5-Coder-7B-Instruct
483,bbh,NVIDIA-Nemotron-Nano-9B-v2
483,medqa,Llama-3.1-8B-Instruct
483,mmlupro,gemma-2-9b-it
483,korbench,Llama-3.1-8B-UltraMedical
483,livecodebench,Qwen3-8B
483,finqa,Fin-R1
483,math500,DeepSeek-R1-0528-Qwen3-8B
484,mmlupro,Llama-3.1-8B-Instruct
484,medqa,Llama-3.1-8B-UltraMedical
484,bbh,DeepSeek-R1-0528-Qwen3-8B
484,korbench,Qwen2.5-Coder-7B-Instruct
484,meld,gemma-2-9b-it
484,livecodebench,Qwen3-8B
484,math500,NVIDIA-Nemotron-Nano-9B-v2
484,finqa,Fin-R1
485,meld,Qwen2.5-Coder-7B-Instruct
485,medqa,Llama-3.1-8B-UltraMedical
485,mmlupro,gemma-2-9b-it
485,bbh,DeepSeek-R1-0528-Qwen3-8B
485,korbench,Llama-3.1-8B-Instruct
485,livecodebench,Qwen3-8B
485,math500,NVIDIA-Nemotron-Nano-9B-v2
485,finqa,Fin-R1
486,mmlupro,Llama-3.1-8B-Instruct
486,bbh,NVIDIA-Nemotron-Nano-9B-v2
486,medqa,Llama-3.1-8B-UltraMedical
486,korbench,Qwen2.5-Coder-7B-Instruct
486,meld,gemma-2-9b-it
486,livecodebench,Qwen3-8B
486,finqa,Fin-R1
486,math500,DeepSeek-R1-0528-Qwen3-8B
487,mmlupro,Llama-3.1-8B-Instruct
487,medqa,Llama-3.1-8B-UltraMedical
487,bbh,DeepSeek-R1-0528-Qwen3-8B
487,korbench,Qwen2.5-Coder-7B-Instruct
487,meld,gemma-2-9b-it
487,livecodebench,Qwen3-8B
487,math500,NVIDIA-Nemotron-Nano-9B-v2
487,finqa,Fin-R1
488,meld,Qwen2.5-Coder-7B-Instruct
488,bbh,NVIDIA-Nemotron-Nano-9B-v2
488,medqa,Llama-3.1-8B-UltraMedical
488,mmlupro,gemma-2-9b-it
488,korbench,Llama-3.1-8B-Instruct
488,livecodebench,Qwen3-8B
488,finqa,Fin-R1
488,math500,DeepSeek-R1-0528-Qwen3-8B
489,meld,Qwen2.5-Coder-7B-Instruct
489,bbh,NVIDIA-Nemotron-Nano-9B-v2
489,medqa,Llama-3.1-8B-UltraMedical
489,mmlupro,gemma-2-9b-it
489,korbench,Llama-3.1-8B-Instruct
489,livecodebench,Qwen3-8B
489,finqa,Fin-R1
489,math500,DeepSeek-R1-0528-Qwen3-8B
490,medqa,Llama-3.1-8B-Instruct
490,bbh,DeepSeek-R1-0528-Qwen3-8B
490,korbench,Qwen2.5-Coder-7B-Instruct
490,meld,gemma-2-9b-it
490,livecodebench,Qwen3-8B
490,math500,NVIDIA-Nemotron-Nano-9B-v2
490,finqa,Fin-R1
490,mmlupro,Llama-3.1-8B-UltraMedical
491,mmlupro,Llama-3.1-8B-Instruct
491,medqa,Llama-3.1-8B-UltraMedical
491,bbh,DeepSeek-R1-0528-Qwen3-8B
491,korbench,Qwen2.5-Coder-7B-Instruct
491,meld,gemma-2-9b-it
491,livecodebench,Qwen3-8B
491,math500,NVIDIA-Nemotron-Nano-9B-v2
491,finqa,Fin-R1
492,bbh,NVIDIA-Nemotron-Nano-9B-v2
492,medqa,Llama-3.1-8B-Instruct
492,korbench,Qwen2.5-Coder-7B-Instruct
492,meld,gemma-2-9b-it
492,livecodebench,Qwen3-8B
492,finqa,Fin-R1
492,mmlupro,Llama-3.1-8B-UltraMedical
492,math500,DeepSeek-R1-0528-Qwen3-8B
493,mmlupro,Llama-3.1-8B-Instruct
493,bbh,NVIDIA-Nemotron-Nano-9B-v2
493,medqa,Llama-3.1-8B-UltraMedical
493,korbench,Qwen2.5-Coder-7B-Instruct
493,meld,gemma-2-9b-it
493,livecodebench,Qwen3-8B
493,finqa,Fin-R1
493,math500,DeepSeek-R1-0528-Qwen3-8B
494,mmlupro,Llama-3.1-8B-Instruct
494,medqa,Llama-3.1-8B-UltraMedical
494,bbh,DeepSeek-R1-0528-Qwen3-8B
494,math500,Qwen3-8B
494,korbench,Qwen2.5-Coder-7B-Instruct
494,meld,gemma-2-9b-it
494,livecodebench,NVIDIA-Nemotron-Nano-9B-v2
494,finqa,Fin-R1
495,meld,Qwen2.5-Coder-7B-Instruct
495,bbh,NVIDIA-Nemotron-Nano-9B-v2
495,medqa,Llama-3.1-8B-Instruct
495,mmlupro,gemma-2-9b-it
495,korbench,Llama-3.1-8B-UltraMedical
495,livecodebench,Qwen3-8B
495,finqa,Fin-R1
495,math500,DeepSeek-R1-0528-Qwen3-8B
496,mmlupro,Llama-3.1-8B-Instruct
496,medqa,Llama-3.1-8B-UltraMedical
496,bbh,DeepSeek-R1-0528-Qwen3-8B
496,korbench,Qwen2.5-Coder-7B-Instruct
496,meld,gemma-2-9b-it
496,livecodebench,Qwen3-8B
496,math500,NVIDIA-Nemotron-Nano-9B-v2
496,finqa,Fin-R1
497,mmlupro,Qwen2.5-Coder-7B-Instruct
497,medqa,Llama-3.1-8B-UltraMedical
497,meld,gemma-2-9b-it
497,livecodebench,NVIDIA-Nemotron-Nano-9B-v2
497,bbh,Llama-3.1-8B-Instruct
497,finqa,Fin-R1
497,math500,DeepSeek-R1-0528-Qwen3-8B
497,korbench,Qwen3-8B
498,meld,Qwen2.5-Coder-7B-Instruct
498,medqa,Llama-3.1-8B-Instruct
498,mmlupro,gemma-2-9b-it
498,bbh,DeepSeek-R1-0528-Qwen3-8B
498,korbench,Llama-3.1-8B-UltraMedical
498,livecodebench,Qwen3-8B
498,math500,NVIDIA-Nemotron-Nano-9B-v2
498,finqa,Fin-R1
499,medqa,Llama-3.1-8B-Instruct
499,bbh,DeepSeek-R1-0528-Qwen3-8B
499,korbench,Qwen2.5-Coder-7B-Instruct
499,meld,gemma-2-9b-it
499,livecodebench,Qwen3-8B
499,math500,NVIDIA-Nemotron-Nano-9B-v2
499,finqa,Fin-R1
499,mmlupro,Llama-3.1-8B-UltraMedical
