replicate,task,model
476,korbench,Llama-3.1-8B-Instruct
476,meld,Qwen2.5-Coder-7B-Instruct
476,finqa,Fin-R1
476,medqa,Qwen3-8B
477,mmlupro,gemma-2-9b-it
477,livecodebench,Llama-3.1-8B-UltraMedical
477,math500,DeepSeek-R1-0528-Qwen3-8B
477,bbh,NVIDIA-Nemotron-Nano-9B-v2
477,korbench,Llama-3.1-8B-Instruct
477,meld,Qwen2.5-Coder-7B-Instruct
477,finqa,Fin-R1
477,medqa,Qwen3-8B
478,mmlupro,gemma-2-9b-it
478,livecodebench,Llama-3.1-8B-UltraMedical
478,math500,DeepSeek-R1-0528-Qwen3-8B
478,bbh,NVIDIA-Nemotron-Nano-9B-v2
478,korbench,Llama-3.1-8B-Instruct
478,meld,Qwen2.5-Coder-7B-Instruct
478,finqa,Fin-R1
478,medqa,Qwen3-8B
479,mmlupro,gemma-2-9b-it
479,livecodebench,Llama-3.1-8B-UltraMedical
479,math500,DeepSeek-R1-0528-Qwen3-8B
479,bbh,NVIDIA-Nemotron-Nano-9B-v2
479,korbench,Llama-3.1-8B-Instruct
479,meld,Qwen2.5-Coder-7B-Instruct
479,finqa,Fin-R1
479,medqa,Qwen3-8B
480,mmlupro,Llama-3.1-8B-Instruct
480,medqa,Qwen3-8B
480,livecodebench,Llama-3.1-8B-UltraMedical
480,meld,gemma-2-9b-it
480,math500,DeepSeek-R1-0528-Qwen3-8B
480,bbh,NVIDIA-Nemotron-Nano-9B-v2
480,finqa,Fin-R1
480,korbench,Qwen2.5-Coder-7B-Instruct
481,medqa,NVIDIA-Nemotron-Nano-9B-v2
481,mmlupro,gemma-2-9b-it
481,math500,Qwen3-8B
481,livecodebench,Llama-3.1-8B-UltraMedical
481,korbench,Llama-3.1-8B-Instruct
481,meld,Qwen2.5-Coder-7B-Instruct
481,finqa,Fin-R1
481,bbh,DeepSeek-R1-0528-Qwen3-8B
482,livecodebench,Llama-3.1-8B-Instruct
482,mmlupro,Qwen2.5-Coder-7B-Instruct
482,meld,gemma-2-9b-it
482,math500,DeepSeek-R1-0528-Qwen3-8B
482,bbh,NVIDIA-Nemotron-Nano-9B-v2
482,finqa,Fin-R1
482,korbench,Llama-3.1-8B-UltraMedical
482,medqa,Qwen3-8B
483,mmlupro,gemma-2-9b-it
483,livecodebench,Llama-3.1-8B-UltraMedical
483,math500,DeepSeek-R1-0528-Qwen3-8B
483,bbh,NVIDIA-Nemotron-Nano-9B-v2
483,korbench,Llama-3.1-8B-Instruct
483,meld,Qwen2.5-Coder-7B-Instruct
483,finqa,Fin-R1
483,medqa,Qwen3-8B
484,mmlupro,Llama-3.1-8B-Instruct
484,korbench,Qwen2.5-Coder-7B-Instruct
484,livecodebench,Llama-3.1-8B-UltraMedical
484,math500,NVIDIA-Nemotron-Nano-9B-v2
484,meld,gemma-2-9b-it
484,bbh,DeepSeek-R1-0528-Qwen3-8B
484,finqa,Fin-R1
484,medqa,Qwen3-8B
485,mmlupro,gemma-2-9b-it
485,livecodebench,Llama-3.1-8B-UltraMedical
485,math500,NVIDIA-Nemotron-Nano-9B-v2
485,korbench,Llama-3.1-8B-Instruct
485,meld,Qwen2.5-Coder-7B-Instruct
485,finqa,Fin-R1
485,bbh,DeepSeek-R1-0528-Qwen3-8B
485,medqa,Qwen3-8B
486,livecodebench,Llama-3.1-8B-Instruct
486,medqa,Llama-3.1-8B-UltraMedical
486,meld,gemma-2-9b-it
486,math500,DeepSeek-R1-0528-Qwen3-8B
486,bbh,NVIDIA-Nemotron-Nano-9B-v2
486,mmlupro,Fin-R1
486,korbench,Qwen2.5-Coder-7B-Instruct
486,finqa,Qwen3-8B
487,mmlupro,Qwen2.5-Coder-7B-Instruct
487,livecodebench,Llama-3.1-8B-UltraMedical
487,math500,NVIDIA-Nemotron-Nano-9B-v2
487,meld,gemma-2-9b-it
487,korbench,Llama-3.1-8B-Instruct
487,bbh,DeepSeek-R1-0528-Qwen3-8B
487,finqa,Fin-R1
487,medqa,Qwen3-8B
488,mmlupro,gemma-2-9b-it
488,livecodebench,Llama-3.1-8B-Instruct
488,korbench,Fin-R1
488,medqa,Llama-3.1-8B-UltraMedical
488,math500,DeepSeek-R1-0528-Qwen3-8B
488,bbh,NVIDIA-Nemotron-Nano-9B-v2
488,meld,Qwen2.5-Coder-7B-Instruct
488,finqa,Qwen3-8B
489,mmlupro,gemma-2-9b-it
489,livecodebench,Llama-3.1-8B-UltraMedical
489,math500,DeepSeek-R1-0528-Qwen3-8B
489,bbh,NVIDIA-Nemotron-Nano-9B-v2
489,korbench,Llama-3.1-8B-Instruct
489,meld,Qwen2.5-Coder-7B-Instruct
489,finqa,Fin-R1
489,medqa,Qwen3-8B
490,mmlupro,Llama-3.1-8B-Instruct
490,math500,NVIDIA-Nemotron-Nano-9B-v2
490,livecodebench,Qwen2.5-Coder-7B-Instruct
490,meld,gemma-2-9b-it
490,bbh,DeepSeek-R1-0528-Qwen3-8B
490,finqa,Fin-R1
490,korbench,Llama-3.1-8B-UltraMedical
490,medqa,Qwen3-8B
491,mmlupro,gemma-2-9b-it
491,livecodebench,Llama-3.1-8B-UltraMedical
491,math500,NVIDIA-Nemotron-Nano-9B-v2
491,korbench,Llama-3.1-8B-Instruct
491,meld,Qwen2.5-Coder-7B-Instruct
491,finqa,Fin-R1
491,bbh,DeepSeek-R1-0528-Qwen3-8B
491,medqa,Qwen3-8B
492,mmlupro,Llama-3.1-8B-Instruct
492,medqa,Qwen3-8B
492,livecodebench,Llama-3.1-8B-UltraMedical
492,meld,gemma-2-9b-it
492,math500,DeepSeek-R1-0528-Qwen3-8B
492,bbh,NVIDIA-Nemotron-Nano-9B-v2
492,finqa,Fin-R1
492,korbench,Qwen2.5-Coder-7B-Instruct
493,mmlupro,Qwen2.5-Coder-7B-Instruct
493,livecodebench,Llama-3.1-8B-UltraMedical
493,meld,gemma-2-9b-it
493,math500,DeepSeek-R1-0528-Qwen3-8B
493,bbh,NVIDIA-Nemotron-Nano-9B-v2
493,korbench,Llama-3.1-8B-Instruct
493,finqa,Fin-R1
493,medqa,Qwen3-8B
494,mmlupro,Llama-3.1-8B-Instruct
494,medqa,Qwen3-8B
494,livecodebench,Llama-3.1-8B-UltraMedical
494,meld,gemma-2-9b-it
494,math500,DeepSeek-R1-0528-Qwen3-8B
494,bbh,NVIDIA-Nemotron-Nano-9B-v2
494,finqa,Fin-R1
494,korbench,Qwen2.5-Coder-7B-Instruct
495,mmlupro,gemma-2-9b-it
495,livecodebench,Llama-3.1-8B-UltraMedical
495,math500,DeepSeek-R1-0528-Qwen3-8B
495,bbh,NVIDIA-Nemotron-Nano-9B-v2
495,korbench,Llama-3.1-8B-Instruct
495,meld,Qwen2.5-Coder-7B-Instruct
495,finqa,Fin-R1
495,medqa,Qwen3-8B
496,mmlupro,gemma-2-9b-it
496,livecodebench,Llama-3.1-8B-UltraMedical
496,math500,DeepSeek-R1-0528-Qwen3-8B
496,bbh,NVIDIA-Nemotron-Nano-9B-v2
496,korbench,Llama-3.1-8B-Instruct
496,meld,Qwen2.5-Coder-7B-Instruct
496,finqa,Fin-R1
496,medqa,Qwen3-8B
497,mmlupro,gemma-2-9b-it
497,livecodebench,Llama-3.1-8B-UltraMedical
497,math500,DeepSeek-R1-0528-Qwen3-8B
497,bbh,NVIDIA-Nemotron-Nano-9B-v2
497,korbench,Llama-3.1-8B-Instruct
497,meld,Qwen2.5-Coder-7B-Instruct
497,finqa,Fin-R1
497,medqa,Qwen3-8B
498,mmlupro,gemma-2-9b-it
498,livecodebench,Llama-3.1-8B-UltraMedical
498,math500,NVIDIA-Nemotron-Nano-9B-v2
498,korbench,Llama-3.1-8B-Instruct
498,meld,Qwen2.5-Coder-7B-Instruct
498,finqa,Fin-R1
498,bbh,DeepSeek-R1-0528-Qwen3-8B
498,medqa,Qwen3-8B
499,livecodebench,Llama-3.1-8B-Instruct
499,mmlupro,Qwen2.5-Coder-7B-Instruct
499,meld,gemma-2-9b-it
499,math500,DeepSeek-R1-0528-Qwen3-8B
499,bbh,NVIDIA-Nemotron-Nano-9B-v2
499,finqa,Fin-R1
499,korbench,Llama-3.1-8B-UltraMedical
499,medqa,Qwen3-8B
